#COM_Bin	Avg_cosine_squared
#Order is chain type
0	0	0	0	
1	0	0	0	
2	0	0	0	
3	0	0	0	
4	3.336410E-01	3.395700E-01	7.985008E-01	
5	3.305181E-01	3.432086E-01	2.335961E-01	
6	3.477311E-01	3.411446E-01	0	
7	0	0	0	
8	3.456340E-01	3.328766E-01	3.735347E-01	
9	3.515296E-01	3.208964E-01	2.517316E-01	
10	0	0	0	
11	3.337635E-01	3.303169E-01	3.386933E-01	
12	3.320674E-01	3.322811E-01	3.681625E-01	
13	3.366429E-01	3.327939E-01	3.127256E-01	
14	3.369062E-01	3.329830E-01	2.930342E-01	
15	0	0	0	
16	3.369281E-01	3.358444E-01	3.551349E-01	
17	3.395482E-01	3.330589E-01	3.187664E-01	
18	3.362963E-01	3.329231E-01	2.804173E-01	
19	3.444006E-01	3.382485E-01	3.842837E-01	
20	3.347121E-01	3.367739E-01	2.342164E-01	
21	3.355842E-01	3.366290E-01	2.844133E-01	
22	3.384061E-01	3.340661E-01	2.625489E-01	
23	3.387039E-01	3.316043E-01	3.386140E-01	
24	3.327880E-01	3.304470E-01	2.824588E-01	
25	3.364811E-01	3.311710E-01	2.588677E-01	
26	3.383581E-01	3.269356E-01	3.402988E-01	
27	3.284184E-01	3.302844E-01	3.140081E-01	
28	3.305177E-01	3.317783E-01	3.483911E-01	
29	3.350046E-01	3.276108E-01	3.067435E-01	
30	3.293061E-01	3.278891E-01	3.286416E-01	
31	3.323562E-01	3.335525E-01	3.868305E-01	
32	3.313392E-01	3.278648E-01	3.185337E-01	
33	3.313009E-01	3.295166E-01	3.300417E-01	
34	3.316044E-01	3.288161E-01	3.259926E-01	
35	3.309498E-01	3.301325E-01	3.925029E-01	
36	3.284674E-01	3.279253E-01	3.672729E-01	
37	3.274022E-01	3.284979E-01	3.532012E-01	
38	3.291365E-01	3.273160E-01	3.717361E-01	
39	3.240063E-01	3.290947E-01	3.685158E-01	
40	3.257792E-01	3.281046E-01	3.568163E-01	
41	3.246312E-01	3.234795E-01	3.673446E-01	
42	3.235414E-01	3.259192E-01	3.677305E-01	
43	3.241834E-01	3.259472E-01	3.670622E-01	
44	3.219812E-01	3.255475E-01	3.542594E-01	
45	3.228797E-01	3.245984E-01	3.447788E-01	
46	3.217540E-01	3.239620E-01	3.631284E-01	
47	3.203664E-01	3.241937E-01	3.702938E-01	
48	3.201787E-01	3.244147E-01	3.434220E-01	
49	3.181437E-01	3.246230E-01	3.540541E-01	
50	3.221622E-01	3.224143E-01	3.475951E-01	
51	3.162102E-01	3.222391E-01	3.263788E-01	
52	3.188827E-01	3.220597E-01	3.526457E-01	
53	3.171565E-01	3.201857E-01	3.624544E-01	
54	3.176289E-01	3.192682E-01	3.653255E-01	
55	3.154609E-01	3.195923E-01	3.426317E-01	
56	3.143913E-01	3.195035E-01	3.556043E-01	
57	3.151321E-01	3.171563E-01	3.709870E-01	
58	3.140832E-01	3.164572E-01	3.522766E-01	
59	3.153706E-01	3.157469E-01	3.343297E-01	
60	3.135914E-01	3.159309E-01	3.547497E-01	
61	3.127212E-01	3.145803E-01	3.515462E-01	
62	3.109444E-01	3.128506E-01	3.525383E-01	
63	3.122989E-01	3.135141E-01	3.368625E-01	
64	3.110287E-01	3.127425E-01	3.480350E-01	
65	3.107292E-01	3.101947E-01	3.499288E-01	
66	3.100547E-01	3.113850E-01	3.304929E-01	
67	3.085106E-01	3.094884E-01	3.375820E-01	
68	3.092438E-01	3.076160E-01	3.365224E-01	
69	3.089400E-01	3.082814E-01	3.236931E-01	
70	3.084520E-01	3.070531E-01	3.236585E-01	
71	3.075085E-01	3.063934E-01	3.138864E-01	
72	3.063767E-01	3.043432E-01	3.166586E-01	
