#COM_Bin	Avg_cosine_squared
#Order is chain type
0	0	0	0	
1	0	0	0	
2	0	0	0	
3	0	0	0	
4	3.437357E-01	3.288679E-01	4.331572E-01	
5	3.338590E-01	3.324516E-01	4.510629E-01	
6	3.323307E-01	3.171645E-01	3.126644E-01	
7	0	0	0	
8	3.312424E-01	3.290968E-01	3.699992E-01	
9	3.340927E-01	3.341449E-01	3.339411E-01	
10	0	0	0	
11	3.276074E-01	3.431662E-01	2.205279E-01	
12	3.326701E-01	3.334511E-01	3.501035E-01	
13	3.395257E-01	3.385012E-01	2.188101E-01	
14	3.308932E-01	3.336707E-01	2.330961E-01	
15	0	0	0	
16	3.387516E-01	3.324062E-01	2.831381E-01	
17	3.346550E-01	3.288107E-01	2.506037E-01	
18	3.376075E-01	3.322582E-01	2.465256E-01	
19	3.381374E-01	3.335715E-01	1.875949E-01	
20	3.360178E-01	3.312398E-01	2.471352E-01	
21	3.344983E-01	3.317248E-01	2.385711E-01	
22	3.287553E-01	3.322832E-01	1.946915E-01	
23	3.314924E-01	3.305373E-01	1.944755E-01	
24	3.375651E-01	3.327246E-01	2.632530E-01	
25	3.325236E-01	3.297674E-01	2.552714E-01	
26	3.398063E-01	3.349840E-01	2.347113E-01	
27	3.313195E-01	3.364966E-01	2.564925E-01	
28	3.355576E-01	3.303775E-01	2.433626E-01	
29	3.333053E-01	3.318287E-01	2.722755E-01	
30	3.341993E-01	3.318964E-01	2.801356E-01	
31	3.283744E-01	3.300305E-01	2.511615E-01	
32	3.296859E-01	3.316929E-01	2.808621E-01	
33	3.278288E-01	3.303361E-01	2.970645E-01	
34	3.268031E-01	3.311143E-01	3.114358E-01	
35	3.256978E-01	3.337580E-01	2.818935E-01	
36	3.251362E-01	3.303233E-01	3.377784E-01	
37	3.255863E-01	3.282384E-01	3.014815E-01	
38	3.179760E-01	3.278544E-01	2.982794E-01	
39	3.211451E-01	3.256578E-01	2.988235E-01	
40	3.249647E-01	3.280311E-01	3.418547E-01	
41	3.219082E-01	3.257017E-01	3.292463E-01	
42	3.221483E-01	3.252660E-01	3.031556E-01	
43	3.192376E-01	3.243799E-01	3.256012E-01	
44	3.200418E-01	3.243547E-01	3.246820E-01	
45	3.217901E-01	3.233029E-01	3.209221E-01	
46	3.187257E-01	3.220437E-01	3.190417E-01	
47	3.239701E-01	3.219568E-01	3.197737E-01	
48	3.197553E-01	3.226048E-01	3.362671E-01	
49	3.205608E-01	3.214265E-01	3.115576E-01	
50	3.171380E-01	3.204880E-01	3.111063E-01	
51	3.202452E-01	3.177213E-01	3.335063E-01	
52	3.171133E-01	3.190727E-01	3.233393E-01	
53	3.170706E-01	3.165888E-01	3.125484E-01	
54	3.153771E-01	3.166688E-01	3.089797E-01	
55	3.173895E-01	3.160055E-01	3.069828E-01	
56	3.129019E-01	3.133835E-01	3.054428E-01	
57	3.148852E-01	3.138692E-01	3.106047E-01	
58	3.130732E-01	3.115027E-01	3.077396E-01	
59	3.143466E-01	3.137570E-01	3.252287E-01	
60	3.111122E-01	3.114063E-01	3.034104E-01	
61	3.121735E-01	3.108947E-01	3.134805E-01	
62	3.102965E-01	3.086325E-01	3.174517E-01	
63	3.094547E-01	3.096829E-01	3.204797E-01	
64	3.086895E-01	3.101050E-01	3.027066E-01	
65	3.082619E-01	3.089733E-01	3.040459E-01	
66	3.088715E-01	3.119452E-01	3.069701E-01	
67	3.067287E-01	3.095648E-01	3.108964E-01	
68	3.076794E-01	3.096260E-01	2.999085E-01	
69	3.070234E-01	3.092994E-01	3.004916E-01	
70	3.056661E-01	3.093887E-01	2.984596E-01	
71	3.051828E-01	3.089710E-01	3.023880E-01	
72	3.062469E-01	3.098558E-01	2.935811E-01	
