#COM_Bin	Avg_cosine_squared
#Order is chain type
0	0	0	0	
1	0	0	0	
2	0	0	0	
3	0	0	0	
4	3.373521E-01	3.264910E-01	3.382481E-01	
5	3.295539E-01	3.405765E-01	4.463370E-01	
6	3.351623E-01	3.365629E-01	3.920746E-01	
7	0	0	0	
8	3.352993E-01	3.372551E-01	1.585182E-01	
9	3.368189E-01	3.329177E-01	2.343292E-01	
10	0	0	0	
11	3.267852E-01	3.451578E-01	4.486161E-01	
12	3.344507E-01	3.360902E-01	3.410946E-01	
13	3.310508E-01	3.430787E-01	2.922426E-01	
14	3.332981E-01	3.389261E-01	3.805993E-01	
15	0	0	0	
16	3.376327E-01	3.346662E-01	2.189299E-01	
17	3.321536E-01	3.332431E-01	4.148410E-01	
18	3.381922E-01	3.347439E-01	3.650093E-01	
19	3.427406E-01	3.312405E-01	3.692177E-01	
20	3.306298E-01	3.329326E-01	2.968696E-01	
21	3.328071E-01	3.353783E-01	3.994413E-01	
22	3.349412E-01	3.344724E-01	2.808864E-01	
23	3.359855E-01	3.333855E-01	3.979144E-01	
24	3.297236E-01	3.319479E-01	3.274199E-01	
25	3.280422E-01	3.346614E-01	4.086621E-01	
26	3.282602E-01	3.357877E-01	4.383720E-01	
27	3.311208E-01	3.348234E-01	4.046571E-01	
28	3.291341E-01	3.340171E-01	3.725837E-01	
29	3.301158E-01	3.320458E-01	4.073169E-01	
30	3.280451E-01	3.316601E-01	3.581290E-01	
31	3.298593E-01	3.334997E-01	4.290759E-01	
32	3.317719E-01	3.313788E-01	4.230540E-01	
33	3.313442E-01	3.297963E-01	3.952372E-01	
34	3.315568E-01	3.338009E-01	4.311780E-01	
35	3.290655E-01	3.316409E-01	3.732689E-01	
36	3.306283E-01	3.308832E-01	3.909572E-01	
37	3.314369E-01	3.301463E-01	4.030998E-01	
38	3.284137E-01	3.310033E-01	4.183679E-01	
39	3.278676E-01	3.273854E-01	3.741343E-01	
40	3.314949E-01	3.265232E-01	3.995047E-01	
41	3.300752E-01	3.241397E-01	3.805395E-01	
42	3.272227E-01	3.284677E-01	3.578353E-01	
43	3.297282E-01	3.257003E-01	3.718259E-01	
44	3.295052E-01	3.235770E-01	3.777140E-01	
45	3.256501E-01	3.237310E-01	3.824854E-01	
46	3.229811E-01	3.229505E-01	3.437323E-01	
47	3.274980E-01	3.226544E-01	3.732721E-01	
48	3.245785E-01	3.212548E-01	3.884711E-01	
49	3.218325E-01	3.197510E-01	3.575082E-01	
50	3.204997E-01	3.186398E-01	3.469472E-01	
51	3.198782E-01	3.207613E-01	3.440258E-01	
52	3.197078E-01	3.163190E-01	3.525300E-01	
53	3.175597E-01	3.148729E-01	3.332329E-01	
54	3.178402E-01	3.161502E-01	3.579316E-01	
55	3.173422E-01	3.160114E-01	3.365924E-01	
56	3.175223E-01	3.157377E-01	3.519643E-01	
57	3.156271E-01	3.140372E-01	3.428271E-01	
58	3.156979E-01	3.142802E-01	3.307633E-01	
59	3.143509E-01	3.143717E-01	3.306419E-01	
60	3.138493E-01	3.117183E-01	3.267294E-01	
61	3.145094E-01	3.106383E-01	3.368373E-01	
62	3.132489E-01	3.098152E-01	3.210297E-01	
63	3.120041E-01	3.100003E-01	3.190843E-01	
64	3.128108E-01	3.093968E-01	3.240361E-01	
65	3.107056E-01	3.086016E-01	3.259120E-01	
66	3.085206E-01	3.081078E-01	3.170039E-01	
67	3.078801E-01	3.072032E-01	3.224705E-01	
68	3.083219E-01	3.068902E-01	3.209455E-01	
69	3.057371E-01	3.061435E-01	3.298975E-01	
70	3.036653E-01	3.058862E-01	3.206976E-01	
71	3.036143E-01	3.075524E-01	3.149341E-01	
72	3.043865E-01	3.047047E-01	3.156284E-01	
