#COM_Bin	Avg_cosine_squared
#Order is chain type
0	0	0	0	
1	0	0	0	
2	0	0	0	
3	0	0	0	
4	3.352671E-01	3.408115E-01	0	
5	3.322576E-01	3.342290E-01	2.123116E-01	
6	3.360982E-01	3.238722E-01	0	
7	0	0	0	
8	3.341917E-01	3.315345E-01	1.256601E-01	
9	3.334296E-01	3.406207E-01	1.068376E-02	
10	0	0	0	
11	3.218405E-01	3.292302E-01	4.366812E-03	
12	3.299121E-01	3.337785E-01	1.922770E-01	
13	3.337598E-01	3.323501E-01	1.058375E-01	
14	3.334023E-01	3.294976E-01	3.454435E-01	
15	0	0	0	
16	3.323653E-01	3.352112E-01	4.681853E-01	
17	3.338115E-01	3.367594E-01	3.816145E-01	
18	3.279790E-01	3.340611E-01	4.075362E-01	
19	3.258448E-01	3.328133E-01	1.857716E-01	
20	3.332772E-01	3.303253E-01	3.507028E-01	
21	3.308639E-01	3.280228E-01	3.155066E-01	
22	3.319788E-01	3.294170E-01	3.796191E-01	
23	3.304714E-01	3.303785E-01	2.191183E-01	
24	3.293517E-01	3.277307E-01	3.041442E-01	
25	3.303387E-01	3.301500E-01	3.320121E-01	
26	3.243504E-01	3.325904E-01	3.256382E-01	
27	3.259685E-01	3.299343E-01	3.111356E-01	
28	3.266634E-01	3.298666E-01	2.883402E-01	
29	3.287571E-01	3.316125E-01	2.646737E-01	
30	3.289796E-01	3.277969E-01	2.777970E-01	
31	3.265963E-01	3.302412E-01	3.171160E-01	
32	3.258280E-01	3.269619E-01	2.815475E-01	
33	3.291695E-01	3.277941E-01	3.021347E-01	
34	3.256932E-01	3.292921E-01	3.048475E-01	
35	3.287494E-01	3.297715E-01	3.154718E-01	
36	3.296513E-01	3.278807E-01	3.333007E-01	
37	3.268700E-01	3.278010E-01	3.169392E-01	
38	3.298109E-01	3.299837E-01	3.525132E-01	
39	3.280721E-01	3.299958E-01	3.221819E-01	
40	3.277195E-01	3.271099E-01	3.142473E-01	
41	3.267810E-01	3.294170E-01	3.298312E-01	
42	3.255109E-01	3.279674E-01	3.254392E-01	
43	3.265932E-01	3.266773E-01	3.440478E-01	
44	3.272296E-01	3.265017E-01	3.278151E-01	
45	3.279109E-01	3.243421E-01	3.170547E-01	
46	3.250192E-01	3.251203E-01	3.471260E-01	
47	3.285611E-01	3.239697E-01	3.454391E-01	
48	3.231726E-01	3.231667E-01	3.260619E-01	
49	3.247240E-01	3.243030E-01	3.310519E-01	
50	3.242775E-01	3.220894E-01	3.410901E-01	
51	3.243160E-01	3.214254E-01	3.248182E-01	
52	3.216832E-01	3.200816E-01	3.346786E-01	
53	3.197019E-01	3.187877E-01	3.404991E-01	
54	3.185883E-01	3.187716E-01	3.343159E-01	
55	3.187550E-01	3.176826E-01	3.344434E-01	
56	3.185133E-01	3.169769E-01	3.344869E-01	
57	3.165250E-01	3.157296E-01	3.301941E-01	
58	3.147972E-01	3.145987E-01	3.440059E-01	
59	3.163925E-01	3.160631E-01	3.281918E-01	
60	3.152301E-01	3.152035E-01	3.360668E-01	
61	3.134358E-01	3.157649E-01	3.371285E-01	
62	3.129916E-01	3.162834E-01	3.327006E-01	
63	3.127817E-01	3.135682E-01	3.247707E-01	
64	3.104291E-01	3.122547E-01	3.385159E-01	
65	3.087963E-01	3.148198E-01	3.325391E-01	
66	3.115629E-01	3.138368E-01	3.292778E-01	
67	3.105189E-01	3.128890E-01	3.308923E-01	
68	3.081296E-01	3.109860E-01	3.270300E-01	
69	3.070875E-01	3.111199E-01	3.250968E-01	
70	3.069910E-01	3.091901E-01	3.214468E-01	
71	3.067846E-01	3.092078E-01	3.217259E-01	
72	3.064184E-01	3.089385E-01	3.171662E-01	
73	3.048761E-01	3.079317E-01	3.207648E-01	
